state,year,month,quarterly_income
Michigan,2020,10,52319.0
Michigan,2020,11,52319.0
Michigan,2020,12,52319.0
Michigan,2021,1,60101.0
Michigan,2021,2,60101.0
Michigan,2021,3,60101.0
Michigan,2021,4,56368.0
Michigan,2021,5,56368.0
Michigan,2021,6,56368.0
Michigan,2021,7,55895.0
Michigan,2021,8,55895.0
Michigan,2021,9,55895.0
Michigan,2021,10,55891.0
Michigan,2021,11,55891.0
Michigan,2021,12,55891.0
Michigan,2022,1,57116.0
Michigan,2022,2,57116.0
Michigan,2022,3,57116.0
Michigan,2022,4,57563.0
Michigan,2022,5,57563.0
Michigan,2022,6,57563.0
Michigan,2022,7,58383.0
Michigan,2022,8,58383.0
Michigan,2022,9,58383.0
Michigan,2022,10,58925.0
Michigan,2022,11,58925.0
Michigan,2022,12,58925.0
Michigan,2023,1,60254.0
Michigan,2023,2,60254.0
Michigan,2023,3,60254.0
Michigan,2023,4,60958.0
Michigan,2023,5,60958.0
Michigan,2023,6,60958.0
Michigan,2023,7,61571.0
Michigan,2023,8,61571.0
Michigan,2023,9,61571.0
Michigan,2023,10,61950.0
Michigan,2023,11,61950.0
Michigan,2023,12,61950.0
Michigan,2024,1,62832.0
Michigan,2024,2,62832.0
Michigan,2024,3,62832.0
Michigan,2024,4,63697.0
Michigan,2024,5,63697.0
Michigan,2024,6,63697.0
Michigan,2024,7,63787.0
Michigan,2024,8,63787.0
Michigan,2024,9,63787.0
Michigan,2024,10,64526.0
Michigan,2024,11,64526.0
Michigan,2024,12,64526.0
Michigan,2025,1,65254.0
Michigan,2025,2,65254.0
Michigan,2025,3,65254.0
Michigan,2025,4,66211.0
Michigan,2025,5,66211.0
Michigan,2025,6,66211.0
Michigan,2025,7,66862.0
Michigan,2025,8,66862.0
Michigan,2025,9,66862.0
Minnesota,2015,1,51053.0
Minnesota,2015,2,51053.0
Minnesota,2015,3,51053.0
Minnesota,2015,4,51168.0
Minnesota,2015,5,51168.0
Minnesota,2015,6,51168.0
Minnesota,2015,7,51442.0
Minnesota,2015,8,51442.0
Minnesota,2015,9,51442.0
Minnesota,2015,10,51679.0
Minnesota,2015,11,51679.0
Minnesota,2015,12,51679.0
Minnesota,2016,1,51541.0
Minnesota,2016,2,51541.0
Minnesota,2016,3,51541.0
Minnesota,2016,4,51604.0
Minnesota,2016,5,51604.0
Minnesota,2016,6,51604.0
Minnesota,2016,7,52234.0
Minnesota,2016,8,52234.0
Minnesota,2016,9,52234.0
Minnesota,2016,10,52511.0
Minnesota,2016,11,52511.0
Minnesota,2016,12,52511.0
Minnesota,2017,1,53508.0
Minnesota,2017,2,53508.0
Minnesota,2017,3,53508.0
Minnesota,2017,4,53576.0
Minnesota,2017,5,53576.0
Minnesota,2017,6,53576.0
Minnesota,2017,7,53691.0
Minnesota,2017,8,53691.0
Minnesota,2017,9,53691.0
Minnesota,2017,10,54520.0
Minnesota,2017,11,54520.0
Minnesota,2017,12,54520.0
Minnesota,2018,1,55151.0
Minnesota,2018,2,55151.0
Minnesota,2018,3,55151.0
Minnesota,2018,4,55881.0
Minnesota,2018,5,55881.0
Minnesota,2018,6,55881.0
Minnesota,2018,7,56507.0
Minnesota,2018,8,56507.0
Minnesota,2018,9,56507.0
Minnesota,2018,10,57276.0
Minnesota,2018,11,57276.0
Minnesota,2018,12,57276.0
Minnesota,2019,1,57462.0
Minnesota,2019,2,57462.0
Minnesota,2019,3,57462.0
Minnesota,2019,4,57637.0
Minnesota,2019,5,57637.0
Minnesota,2019,6,57637.0
Minnesota,2019,7,58162.0
Minnesota,2019,8,58162.0
Minnesota,2019,9,58162.0
Minnesota,2019,10,58371.0
Minnesota,2019,11,58371.0
Minnesota,2019,12,58371.0
Minnesota,2020,1,58699.0
Minnesota,2020,2,58699.0
Minnesota,2020,3,58699.0
Minnesota,2020,4,63777.0
Minnesota,2020,5,63777.0
Minnesota,2020,6,63777.0
Minnesota,2020,7,61363.0
Minnesota,2020,8,61363.0
Minnesota,2020,9,61363.0
Minnesota,2020,10,61675.0
Minnesota,2020,11,61675.0
Minnesota,2020,12,61675.0
Minnesota,2021,1,69674.0
Minnesota,2021,2,69674.0
Minnesota,2021,3,69674.0
Minnesota,2021,4,67167.0
Minnesota,2021,5,67167.0
Minnesota,2021,6,67167.0
Minnesota,2021,7,66786.0
Minnesota,2021,8,66786.0
Minnesota,2021,9,66786.0
Minnesota,2021,10,67130.0
Minnesota,2021,11,67130.0
Minnesota,2021,12,67130.0
Minnesota,2022,1,68010.0
Minnesota,2022,2,68010.0
Minnesota,2022,3,68010.0
Minnesota,2022,4,69001.0
Minnesota,2022,5,69001.0
Minnesota,2022,6,69001.0
Minnesota,2022,7,70282.0
Minnesota,2022,8,70282.0
Minnesota,2022,9,70282.0
Minnesota,2022,10,70700.0
Minnesota,2022,11,70700.0
Minnesota,2022,12,70700.0
Minnesota,2023,1,71513.0
Minnesota,2023,2,71513.0
Minnesota,2023,3,71513.0
Minnesota,2023,4,72439.0
Minnesota,2023,5,72439.0
Minnesota,2023,6,72439.0
Minnesota,2023,7,72987.0
Minnesota,2023,8,72987.0
Minnesota,2023,9,72987.0
Minnesota,2023,10,73681.0
Minnesota,2023,11,73681.0
Minnesota,2023,12,73681.0
Minnesota,2024,1,74640.0
Minnesota,2024,2,74640.0
Minnesota,2024,3,74640.0
Minnesota,2024,4,75222.0
Minnesota,2024,5,75222.0
Minnesota,2024,6,75222.0
Minnesota,2024,7,75895.0
Minnesota,2024,8,75895.0
Minnesota,2024,9,75895.0
Minnesota,2024,10,76731.0
Minnesota,2024,11,76731.0
Minnesota,2024,12,76731.0
Minnesota,2025,1,77763.0
Minnesota,2025,2,77763.0
Minnesota,2025,3,77763.0
Minnesota,2025,4,78461.0
Minnesota,2025,5,78461.0
Minnesota,2025,6,78461.0
Minnesota,2025,7,79182.0
Minnesota,2025,8,79182.0
Minnesota,2025,9,79182.0
Mississippi,2015,1,34717.0
Mississippi,2015,2,34717.0
Mississippi,2015,3,34717.0
Mississippi,2015,4,35077.0
Mississippi,2015,5,35077.0
Mississippi,2015,6,35077.0
Mississippi,2015,7,35264.0
Mississippi,2015,8,35264.0
Mississippi,2015,9,35264.0
Mississippi,2015,10,35307.0
Mississippi,2015,11,35307.0
Mississippi,2015,12,35307.0
Mississippi,2016,1,35473.0
Mississippi,2016,2,35473.0
Mississippi,2016,3,35473.0
Mississippi,2016,4,35519.0
Mississippi,2016,5,35519.0
Mississippi,2016,6,35519.0
Mississippi,2016,7,35617.0
Mississippi,2016,8,35617.0
Mississippi,2016,9,35617.0
Mississippi,2016,10,35923.0
Mississippi,2016,11,35923.0
Mississippi,2016,12,35923.0
Mississippi,2017,1,36340.0
Mississippi,2017,2,36340.0
Mississippi,2017,3,36340.0
Mississippi,2017,4,36386.0
Mississippi,2017,5,36386.0
Mississippi,2017,6,36386.0
Mississippi,2017,7,36674.0
Mississippi,2017,8,36674.0
Mississippi,2017,9,36674.0
Mississippi,2017,10,36944.0
Mississippi,2017,11,36944.0
Mississippi,2017,12,36944.0
Mississippi,2018,1,37071.0
Mississippi,2018,2,37071.0
Mississippi,2018,3,37071.0
Mississippi,2018,4,37479.0
Mississippi,2018,5,37479.0
Mississippi,2018,6,37479.0
Mississippi,2018,7,37705.0
Mississippi,2018,8,37705.0
Mississippi,2018,9,37705.0
Mississippi,2018,10,38202.0
Mississippi,2018,11,38202.0
Mississippi,2018,12,38202.0
Mississippi,2019,1,38785.0
Mississippi,2019,2,38785.0
Mississippi,2019,3,38785.0
Mississippi,2019,4,38895.0
Mississippi,2019,5,38895.0
Mississippi,2019,6,38895.0
Mississippi,2019,7,39297.0
Mississippi,2019,8,39297.0
Mississippi,2019,9,39297.0
Mississippi,2019,10,39598.0
Mississippi,2019,11,39598.0
Mississippi,2019,12,39598.0
Mississippi,2020,1,40019.0
Mississippi,2020,2,40019.0
Mississippi,2020,3,40019.0
Mississippi,2020,4,45291.0
Mississippi,2020,5,45291.0
Mississippi,2020,6,45291.0
Mississippi,2020,7,42588.0
Mississippi,2020,8,42588.0
Mississippi,2020,9,42588.0
Mississippi,2020,10,41935.0
Mississippi,2020,11,41935.0
Mississippi,2020,12,41935.0
Mississippi,2021,1,50140.0
Mississippi,2021,2,50140.0
Mississippi,2021,3,50140.0
Mississippi,2021,4,45901.0
Mississippi,2021,5,45901.0
Mississippi,2021,6,45901.0
Mississippi,2021,7,46015.0
Mississippi,2021,8,46015.0
Mississippi,2021,9,46015.0
Mississippi,2021,10,46064.0
Mississippi,2021,11,46064.0
Mississippi,2021,12,46064.0
Mississippi,2022,1,46271.0
Mississippi,2022,2,46271.0
Mississippi,2022,3,46271.0
Mississippi,2022,4,46392.0
Mississippi,2022,5,46392.0
Mississippi,2022,6,46392.0
Mississippi,2022,7,47332.0
Mississippi,2022,8,47332.0
Mississippi,2022,9,47332.0
Mississippi,2022,10,47890.0
Mississippi,2022,11,47890.0
Mississippi,2022,12,47890.0
Mississippi,2023,1,48879.0
Mississippi,2023,2,48879.0
Mississippi,2023,3,48879.0
Mississippi,2023,4,49514.0
Mississippi,2023,5,49514.0
Mississippi,2023,6,49514.0
Mississippi,2023,7,49724.0
Mississippi,2023,8,49724.0
Mississippi,2023,9,49724.0
Mississippi,2023,10,50524.0
Mississippi,2023,11,50524.0
Mississippi,2023,12,50524.0
Mississippi,2024,1,51151.0
Mississippi,2024,2,51151.0
Mississippi,2024,3,51151.0
Mississippi,2024,4,51898.0
Mississippi,2024,5,51898.0
Mississippi,2024,6,51898.0
Mississippi,2024,7,52359.0
Mississippi,2024,8,52359.0
Mississippi,2024,9,52359.0
Mississippi,2024,10,52868.0
Mississippi,2024,11,52868.0
Mississippi,2024,12,52868.0
Mississippi,2025,1,54293.0
Mississippi,2025,2,54293.0
Mississippi,2025,3,54293.0
Mississippi,2025,4,54744.0
Mississippi,2025,5,54744.0
Mississippi,2025,6,54744.0
Mississippi,2025,7,55188.0
Mississippi,2025,8,55188.0
Mississippi,2025,9,55188.0
Missouri,2015,1,42235.0
Missouri,2015,2,42235.0
Missouri,2015,3,42235.0
Missouri,2015,4,42526.0
Missouri,2015,5,42526.0
Missouri,2015,6,42526.0
Missouri,2015,7,42857.0
Missouri,2015,8,42857.0
Missouri,2015,9,42857.0
Missouri,2015,10,43067.0
Missouri,2015,11,43067.0
Missouri,2015,12,43067.0
Missouri,2016,1,43572.0
Missouri,2016,2,43572.0
Missouri,2016,3,43572.0
Missouri,2016,4,43664.0
Missouri,2016,5,43664.0
Missouri,2016,6,43664.0
Missouri,2016,7,43856.0
Missouri,2016,8,43856.0
Missouri,2016,9,43856.0
Missouri,2016,10,44176.0
Missouri,2016,11,44176.0
Missouri,2016,12,44176.0
Missouri,2017,1,44313.0
Missouri,2017,2,44313.0
Missouri,2017,3,44313.0
Missouri,2017,4,44543.0
Missouri,2017,5,44543.0
Missouri,2017,6,44543.0
Missouri,2017,7,44840.0
Missouri,2017,8,44840.0
Missouri,2017,9,44840.0
Missouri,2017,10,45420.0
Missouri,2017,11,45420.0
Missouri,2017,12,45420.0
Missouri,2018,1,45796.0
Missouri,2018,2,45796.0
Missouri,2018,3,45796.0
Missouri,2018,4,46639.0
Missouri,2018,5,46639.0
Missouri,2018,6,46639.0
Missouri,2018,7,46877.0
Missouri,2018,8,46877.0
Missouri,2018,9,46877.0
Missouri,2018,10,47388.0
Missouri,2018,11,47388.0
Missouri,2018,12,47388.0
Missouri,2019,1,47760.0
Missouri,2019,2,47760.0
Missouri,2019,3,47760.0
Missouri,2019,4,48076.0
Missouri,2019,5,48076.0
Missouri,2019,6,48076.0
Missouri,2019,7,48658.0
Missouri,2019,8,48658.0
Missouri,2019,9,48658.0
Missouri,2019,10,49173.0
Missouri,2019,11,49173.0
Missouri,2019,12,49173.0
Missouri,2020,1,49964.0
Missouri,2020,2,49964.0
Missouri,2020,3,49964.0
Missouri,2020,4,54374.0
Missouri,2020,5,54374.0
Missouri,2020,6,54374.0
Missouri,2020,7,52099.0
Missouri,2020,8,52099.0
Missouri,2020,9,52099.0
Missouri,2020,10,52310.0
Missouri,2020,11,52310.0
Missouri,2020,12,52310.0
Missouri,2021,1,59495.0
Missouri,2021,2,59495.0
Missouri,2021,3,59495.0
Missouri,2021,4,56065.0
Missouri,2021,5,56065.0
Missouri,2021,6,56065.0
Missouri,2021,7,55863.0
Missouri,2021,8,55863.0
Missouri,2021,9,55863.0
Missouri,2021,10,56264.0
Missouri,2021,11,56264.0
Missouri,2021,12,56264.0
Missouri,2022,1,57121.0
Missouri,2022,2,57121.0
Missouri,2022,3,57121.0
Missouri,2022,4,57871.0
Missouri,2022,5,57871.0
Missouri,2022,6,57871.0
Missouri,2022,7,59084.0
Missouri,2022,8,59084.0
Missouri,2022,9,59084.0
Missouri,2022,10,59932.0
Missouri,2022,11,59932.0
Missouri,2022,12,59932.0
Missouri,2023,1,61216.0
Missouri,2023,2,61216.0
Missouri,2023,3,61216.0
Missouri,2023,4,62274.0
Missouri,2023,5,62274.0
Missouri,2023,6,62274.0
Missouri,2023,7,62764.0
Missouri,2023,8,62764.0
Missouri,2023,9,62764.0
Missouri,2023,10,63427.0
Missouri,2023,11,63427.0
Missouri,2023,12,63427.0
Missouri,2024,1,64292.0
Missouri,2024,2,64292.0
Missouri,2024,3,64292.0
Missouri,2024,4,64738.0
Missouri,2024,5,64738.0
Missouri,2024,6,64738.0
Missouri,2024,7,65092.0
Missouri,2024,8,65092.0
Missouri,2024,9,65092.0
Missouri,2024,10,65598.0
Missouri,2024,11,65598.0
Missouri,2024,12,65598.0
Missouri,2025,1,66548.0
Missouri,2025,2,66548.0
Missouri,2025,3,66548.0
Missouri,2025,4,67678.0
Missouri,2025,5,67678.0
Missouri,2025,6,67678.0
Missouri,2025,7,68061.0
Missouri,2025,8,68061.0
Missouri,2025,9,68061.0
Montana,2015,1,42950.0
Montana,2015,2,42950.0
Montana,2015,3,42950.0
Montana,2015,4,43102.0
Montana,2015,5,43102.0
Montana,2015,6,43102.0
Montana,2015,7,43305.0
Montana,2015,8,43305.0
Montana,2015,9,43305.0
Montana,2015,10,42958.0
Montana,2015,11,42958.0
Montana,2015,12,42958.0
Montana,2016,1,42842.0
Montana,2016,2,42842.0
Montana,2016,3,42842.0
Montana,2016,4,42941.0
Montana,2016,5,42941.0
Montana,2016,6,42941.0
Montana,2016,7,43350.0
Montana,2016,8,43350.0
Montana,2016,9,43350.0
Montana,2016,10,44020.0
Montana,2016,11,44020.0
Montana,2016,12,44020.0
Montana,2017,1,44746.0
Montana,2017,2,44746.0
Montana,2017,3,44746.0
Montana,2017,4,45414.0
Montana,2017,5,45414.0
Montana,2017,6,45414.0
Montana,2017,7,45531.0
Montana,2017,8,45531.0
Montana,2017,9,45531.0
Montana,2017,10,45834.0
Montana,2017,11,45834.0
Montana,2017,12,45834.0
Montana,2018,1,46504.0
Montana,2018,2,46504.0
Montana,2018,3,46504.0
Montana,2018,4,46993.0
Montana,2018,5,46993.0
Montana,2018,6,46993.0
Montana,2018,7,47311.0
Montana,2018,8,47311.0
Montana,2018,9,47311.0
Montana,2018,10,47987.0
Montana,2018,11,47987.0
Montana,2018,12,47987.0
Montana,2019,1,49011.0
Montana,2019,2,49011.0
Montana,2019,3,49011.0
Montana,2019,4,49277.0
Montana,2019,5,49277.0
Montana,2019,6,49277.0
Montana,2019,7,49968.0
Montana,2019,8,49968.0
Montana,2019,9,49968.0
Montana,2019,10,50258.0
Montana,2019,11,50258.0
Montana,2019,12,50258.0
Montana,2020,1,50355.0
Montana,2020,2,50355.0
Montana,2020,3,50355.0
Montana,2020,4,56149.0
Montana,2020,5,56149.0
Montana,2020,6,56149.0
Montana,2020,7,53465.0
Montana,2020,8,53465.0
Montana,2020,9,53465.0
Montana,2020,10,54086.0
Montana,2020,11,54086.0
Montana,2020,12,54086.0
Montana,2021,1,61573.0
Montana,2021,2,61573.0
Montana,2021,3,61573.0
Montana,2021,4,58332.0
Montana,2021,5,58332.0
Montana,2021,6,58332.0
Montana,2021,7,58191.0
Montana,2021,8,58191.0
Montana,2021,9,58191.0
Montana,2021,10,58958.0
Montana,2021,11,58958.0
Montana,2021,12,58958.0
Montana,2022,1,61151.0
Montana,2022,2,61151.0
Montana,2022,3,61151.0
Montana,2022,4,61672.0
Montana,2022,5,61672.0
Montana,2022,6,61672.0
Montana,2022,7,62491.0
Montana,2022,8,62491.0
Montana,2022,9,62491.0
Montana,2022,10,63205.0
Montana,2022,11,63205.0
Montana,2022,12,63205.0
Montana,2023,1,65193.0
Montana,2023,2,65193.0
Montana,2023,3,65193.0
Montana,2023,4,65974.0
Montana,2023,5,65974.0
Montana,2023,6,65974.0
Montana,2023,7,66403.0
Montana,2023,8,66403.0
Montana,2023,9,66403.0
Montana,2023,10,67229.0
Montana,2023,11,67229.0
Montana,2023,12,67229.0
Montana,2024,1,68113.0
Montana,2024,2,68113.0
Montana,2024,3,68113.0
Montana,2024,4,68929.0
Montana,2024,5,68929.0
Montana,2024,6,68929.0
Montana,2024,7,69412.0
Montana,2024,8,69412.0
Montana,2024,9,69412.0
Montana,2024,10,70490.0
Montana,2024,11,70490.0
Montana,2024,12,70490.0
Montana,2025,1,71383.0
Montana,2025,2,71383.0
Montana,2025,3,71383.0
Montana,2025,4,72786.0
Montana,2025,5,72786.0
Montana,2025,6,72786.0
Montana,2025,7,73187.0
Montana,2025,8,73187.0
Montana,2025,9,73187.0
Nebraska,2015,1,49353.0
Nebraska,2015,2,49353.0
Nebraska,2015,3,49353.0
Nebraska,2015,4,49735.0
Nebraska,2015,5,49735.0
Nebraska,2015,6,49735.0
Nebraska,2015,7,50003.0
Nebraska,2015,8,50003.0
Nebraska,2015,9,50003.0
Nebraska,2015,10,49683.0
Nebraska,2015,11,49683.0
Nebraska,2015,12,49683.0
Nebraska,2016,1,48836.0
Nebraska,2016,2,48836.0
Nebraska,2016,3,48836.0
Nebraska,2016,4,48611.0
Nebraska,2016,5,48611.0
Nebraska,2016,6,48611.0
Nebraska,2016,7,48604.0
Nebraska,2016,8,48604.0
Nebraska,2016,9,48604.0
Nebraska,2016,10,48727.0
Nebraska,2016,11,48727.0
Nebraska,2016,12,48727.0
Nebraska,2017,1,48686.0
Nebraska,2017,2,48686.0
Nebraska,2017,3,48686.0
Nebraska,2017,4,49358.0
Nebraska,2017,5,49358.0
Nebraska,2017,6,49358.0
Nebraska,2017,7,49629.0
Nebraska,2017,8,49629.0
Nebraska,2017,9,49629.0
Nebraska,2017,10,50453.0
Nebraska,2017,11,50453.0
Nebraska,2017,12,50453.0
Nebraska,2018,1,50476.0
Nebraska,2018,2,50476.0
Nebraska,2018,3,50476.0
Nebraska,2018,4,50864.0
Nebraska,2018,5,50864.0
Nebraska,2018,6,50864.0
Nebraska,2018,7,51439.0
Nebraska,2018,8,51439.0
Nebraska,2018,9,51439.0
Nebraska,2018,10,52957.0
Nebraska,2018,11,52957.0
Nebraska,2018,12,52957.0
Nebraska,2019,1,52754.0
Nebraska,2019,2,52754.0
Nebraska,2019,3,52754.0
Nebraska,2019,4,52860.0
Nebraska,2019,5,52860.0
Nebraska,2019,6,52860.0
Nebraska,2019,7,53933.0
Nebraska,2019,8,53933.0
Nebraska,2019,9,53933.0
Nebraska,2019,10,54481.0
Nebraska,2019,11,54481.0
Nebraska,2019,12,54481.0
Nebraska,2020,1,54212.0
Nebraska,2020,2,54212.0
Nebraska,2020,3,54212.0
Nebraska,2020,4,58669.0
Nebraska,2020,5,58669.0
Nebraska,2020,6,58669.0
Nebraska,2020,7,56557.0
Nebraska,2020,8,56557.0
Nebraska,2020,9,56557.0
Nebraska,2020,10,58257.0
Nebraska,2020,11,58257.0
Nebraska,2020,12,58257.0
Nebraska,2021,1,64771.0
Nebraska,2021,2,64771.0
Nebraska,2021,3,64771.0
Nebraska,2021,4,63440.0
Nebraska,2021,5,63440.0
Nebraska,2021,6,63440.0
Nebraska,2021,7,63483.0
Nebraska,2021,8,63483.0
Nebraska,2021,9,63483.0
Nebraska,2021,10,62851.0
Nebraska,2021,11,62851.0
Nebraska,2021,12,62851.0
Nebraska,2022,1,64900.0
Nebraska,2022,2,64900.0
Nebraska,2022,3,64900.0
Nebraska,2022,4,65419.0
Nebraska,2022,5,65419.0
Nebraska,2022,6,65419.0
Nebraska,2022,7,67153.0
Nebraska,2022,8,67153.0
Nebraska,2022,9,67153.0
Nebraska,2022,10,67854.0
Nebraska,2022,11,67854.0
Nebraska,2022,12,67854.0
Nebraska,2023,1,71010.0
Nebraska,2023,2,71010.0
Nebraska,2023,3,71010.0
Nebraska,2023,4,71440.0
Nebraska,2023,5,71440.0
Nebraska,2023,6,71440.0
Nebraska,2023,7,71670.0
Nebraska,2023,8,71670.0
Nebraska,2023,9,71670.0
Nebraska,2023,10,71894.0
Nebraska,2023,11,71894.0
Nebraska,2023,12,71894.0
Nebraska,2024,1,71994.0
Nebraska,2024,2,71994.0
Nebraska,2024,3,71994.0
Nebraska,2024,4,72699.0
Nebraska,2024,5,72699.0
Nebraska,2024,6,72699.0
Nebraska,2024,7,72783.0
Nebraska,2024,8,72783.0
Nebraska,2024,9,72783.0
Nebraska,2024,10,73422.0
Nebraska,2024,11,73422.0
Nebraska,2024,12,73422.0
Nebraska,2025,1,74457.0
Nebraska,2025,2,74457.0
Nebraska,2025,3,74457.0
Nebraska,2025,4,75797.0
Nebraska,2025,5,75797.0
Nebraska,2025,6,75797.0
Nebraska,2025,7,76729.0
Nebraska,2025,8,76729.0
Nebraska,2025,9,76729.0
Nevada,2015,1,43281.0
Nevada,2015,2,43281.0
Nevada,2015,3,43281.0
Nevada,2015,4,43799.0
Nevada,2015,5,43799.0
Nevada,2015,6,43799.0
Nevada,2015,7,43849.0
Nevada,2015,8,43849.0
Nevada,2015,9,43849.0
Nevada,2015,10,44218.0
Nevada,2015,11,44218.0
Nevada,2015,12,44218.0
Nevada,2016,1,44042.0
Nevada,2016,2,44042.0
Nevada,2016,3,44042.0
Nevada,2016,4,44361.0
Nevada,2016,5,44361.0
Nevada,2016,6,44361.0
Nevada,2016,7,45494.0
Nevada,2016,8,45494.0
Nevada,2016,9,45494.0
Nevada,2016,10,44912.0
Nevada,2016,11,44912.0
Nevada,2016,12,44912.0
Nevada,2017,1,46325.0
Nevada,2017,2,46325.0
Nevada,2017,3,46325.0
Nevada,2017,4,46823.0
Nevada,2017,5,46823.0
Nevada,2017,6,46823.0
Nevada,2017,7,47379.0
Nevada,2017,8,47379.0
Nevada,2017,9,47379.0
Nevada,2017,10,47345.0
Nevada,2017,11,47345.0
Nevada,2017,12,47345.0
Nevada,2018,1,48716.0
Nevada,2018,2,48716.0
Nevada,2018,3,48716.0
Nevada,2018,4,48879.0
Nevada,2018,5,48879.0
Nevada,2018,6,48879.0
Nevada,2018,7,49382.0
Nevada,2018,8,49382.0
Nevada,2018,9,49382.0
Nevada,2018,10,50122.0
Nevada,2018,11,50122.0
Nevada,2018,12,50122.0
Nevada,2019,1,51421.0
Nevada,2019,2,51421.0
Nevada,2019,3,51421.0
Nevada,2019,4,51834.0
Nevada,2019,5,51834.0
Nevada,2019,6,51834.0
Nevada,2019,7,51992.0
Nevada,2019,8,51992.0
Nevada,2019,9,51992.0
Nevada,2019,10,52552.0
Nevada,2019,11,52552.0
Nevada,2019,12,52552.0
Nevada,2020,1,53029.0
Nevada,2020,2,53029.0
Nevada,2020,3,53029.0
Nevada,2020,4,56899.0
Nevada,2020,5,56899.0
Nevada,2020,6,56899.0
Nevada,2020,7,54434.0
Nevada,2020,8,54434.0
Nevada,2020,9,54434.0
Nevada,2020,10,54475.0
Nevada,2020,11,54475.0
Nevada,2020,12,54475.0
Nevada,2021,1,63073.0
Nevada,2021,2,63073.0
Nevada,2021,3,63073.0
Nevada,2021,4,60117.0
Nevada,2021,5,60117.0
Nevada,2021,6,60117.0
Nevada,2021,7,60465.0
Nevada,2021,8,60465.0
Nevada,2021,9,60465.0
Nevada,2021,10,60516.0
Nevada,2021,11,60516.0
Nevada,2021,12,60516.0
Nevada,2022,1,61263.0
Nevada,2022,2,61263.0
Nevada,2022,3,61263.0
Nevada,2022,4,62197.0
Nevada,2022,5,62197.0
Nevada,2022,6,62197.0
Nevada,2022,7,63123.0
Nevada,2022,8,63123.0
Nevada,2022,9,63123.0
Nevada,2022,10,64205.0
Nevada,2022,11,64205.0
Nevada,2022,12,64205.0
Nevada,2023,1,65123.0
Nevada,2023,2,65123.0
Nevada,2023,3,65123.0
Nevada,2023,4,66376.0
Nevada,2023,5,66376.0
Nevada,2023,6,66376.0
Nevada,2023,7,67138.0
Nevada,2023,8,67138.0
Nevada,2023,9,67138.0
Nevada,2023,10,67960.0
Nevada,2023,11,67960.0
Nevada,2023,12,67960.0
Nevada,2024,1,69112.0
Nevada,2024,2,69112.0
Nevada,2024,3,69112.0
Nevada,2024,4,69560.0
Nevada,2024,5,69560.0
Nevada,2024,6,69560.0
Nevada,2024,7,69903.0
Nevada,2024,8,69903.0
Nevada,2024,9,69903.0
Nevada,2024,10,70780.0
Nevada,2024,11,70780.0
Nevada,2024,12,70780.0
Nevada,2025,1,71758.0
Nevada,2025,2,71758.0
Nevada,2025,3,71758.0
Nevada,2025,4,72434.0
Nevada,2025,5,72434.0
Nevada,2025,6,72434.0
Nevada,2025,7,72565.0
Nevada,2025,8,72565.0
Nevada,2025,9,72565.0
New Hampshire,2015,1,53036.0
New Hampshire,2015,2,53036.0
New Hampshire,2015,3,53036.0
New Hampshire,2015,4,53999.0
New Hampshire,2015,5,53999.0
New Hampshire,2015,6,53999.0
New Hampshire,2015,7,54257.0
New Hampshire,2015,8,54257.0
New Hampshire,2015,9,54257.0
New Hampshire,2015,10,55263.0
New Hampshire,2015,11,55263.0
New Hampshire,2015,12,55263.0
New Hampshire,2016,1,55005.0
New Hampshire,2016,2,55005.0
New Hampshire,2016,3,55005.0
New Hampshire,2016,4,55536.0
New Hampshire,2016,5,55536.0
New Hampshire,2016,6,55536.0
New Hampshire,2016,7,56063.0
New Hampshire,2016,8,56063.0
New Hampshire,2016,9,56063.0
New Hampshire,2016,10,56065.0
New Hampshire,2016,11,56065.0
New Hampshire,2016,12,56065.0
New Hampshire,2017,1,57039.0
New Hampshire,2017,2,57039.0
New Hampshire,2017,3,57039.0
New Hampshire,2017,4,57356.0
New Hampshire,2017,5,57356.0
New Hampshire,2017,6,57356.0
New Hampshire,2017,7,58433.0
New Hampshire,2017,8,58433.0
New Hampshire,2017,9,58433.0
New Hampshire,2017,10,58695.0
New Hampshire,2017,11,58695.0
New Hampshire,2017,12,58695.0
New Hampshire,2018,1,59798.0
New Hampshire,2018,2,59798.0
New Hampshire,2018,3,59798.0
New Hampshire,2018,4,60014.0
New Hampshire,2018,5,60014.0
New Hampshire,2018,6,60014.0
New Hampshire,2018,7,60633.0
New Hampshire,2018,8,60633.0
New Hampshire,2018,9,60633.0
New Hampshire,2018,10,60847.0
New Hampshire,2018,11,60847.0
New Hampshire,2018,12,60847.0
New Hampshire,2019,1,63832.0
New Hampshire,2019,2,63832.0
New Hampshire,2019,3,63832.0
New Hampshire,2019,4,63840.0
New Hampshire,2019,5,63840.0
New Hampshire,2019,6,63840.0
New Hampshire,2019,7,63942.0
New Hampshire,2019,8,63942.0
New Hampshire,2019,9,63942.0
New Hampshire,2019,10,64115.0
New Hampshire,2019,11,64115.0
New Hampshire,2019,12,64115.0
New Hampshire,2020,1,65445.0
New Hampshire,2020,2,65445.0
New Hampshire,2020,3,65445.0
New Hampshire,2020,4,68575.0
New Hampshire,2020,5,68575.0
New Hampshire,2020,6,68575.0
New Hampshire,2020,7,67787.0
New Hampshire,2020,8,67787.0
New Hampshire,2020,9,67787.0
New Hampshire,2020,10,68330.0
New Hampshire,2020,11,68330.0
