state,year,month,GDP_billions
Montana,2020,10,52.04
Montana,2020,11,52.04
Montana,2020,12,52.04
Montana,2021,1,52.68
Montana,2021,2,52.68
Montana,2021,3,52.68
Montana,2021,4,53.59
Montana,2021,5,53.59
Montana,2021,6,53.59
Montana,2021,7,53.18
Montana,2021,8,53.18
Montana,2021,9,53.18
Montana,2021,10,53.94
Montana,2021,11,53.94
Montana,2021,12,53.94
Montana,2022,1,55.92
Montana,2022,2,55.92
Montana,2022,3,55.92
Montana,2022,4,55.65
Montana,2022,5,55.65
Montana,2022,6,55.65
Montana,2022,7,55.57
Montana,2022,8,55.57
Montana,2022,9,55.57
Montana,2022,10,56.09
Montana,2022,11,56.09
Montana,2022,12,56.09
Montana,2023,1,57.64
Montana,2023,2,57.64
Montana,2023,3,57.64
Montana,2023,4,58.26
Montana,2023,5,58.26
Montana,2023,6,58.26
Montana,2023,7,59.04
Montana,2023,8,59.04
Montana,2023,9,59.04
Montana,2023,10,59.47
Montana,2023,11,59.47
Montana,2023,12,59.47
Montana,2024,1,59.57
Montana,2024,2,59.57
Montana,2024,3,59.57
Montana,2024,4,60.26
Montana,2024,5,60.26
Montana,2024,6,60.26
Montana,2024,7,60.86
Montana,2024,8,60.86
Montana,2024,9,60.86
Montana,2024,10,61.73
Montana,2024,11,61.73
Montana,2024,12,61.73
Nebraska,2015,1,118.41
Nebraska,2015,2,118.41
Nebraska,2015,3,118.41
Nebraska,2015,4,119.73
Nebraska,2015,5,119.73
Nebraska,2015,6,119.73
Nebraska,2015,7,120.21
Nebraska,2015,8,120.21
Nebraska,2015,9,120.21
Nebraska,2015,10,120.21
Nebraska,2015,11,120.21
Nebraska,2015,12,120.21
Nebraska,2016,1,119.37
Nebraska,2016,2,119.37
Nebraska,2016,3,119.37
Nebraska,2016,4,120.23
Nebraska,2016,5,120.23
Nebraska,2016,6,120.23
Nebraska,2016,7,121.95
Nebraska,2016,8,121.95
Nebraska,2016,9,121.95
Nebraska,2016,10,123.67
Nebraska,2016,11,123.67
Nebraska,2016,12,123.67
Nebraska,2017,1,121.94
Nebraska,2017,2,121.94
Nebraska,2017,3,121.94
Nebraska,2017,4,123.3
Nebraska,2017,5,123.3
Nebraska,2017,6,123.3
Nebraska,2017,7,123.21
Nebraska,2017,8,123.21
Nebraska,2017,9,123.21
Nebraska,2017,10,124.43
Nebraska,2017,11,124.43
Nebraska,2017,12,124.43
Nebraska,2018,1,126.09
Nebraska,2018,2,126.09
Nebraska,2018,3,126.09
Nebraska,2018,4,124.97
Nebraska,2018,5,124.97
Nebraska,2018,6,124.97
Nebraska,2018,7,125.06
Nebraska,2018,8,125.06
Nebraska,2018,9,125.06
Nebraska,2018,10,126.06
Nebraska,2018,11,126.06
Nebraska,2018,12,126.06
Nebraska,2019,1,125.38
Nebraska,2019,2,125.38
Nebraska,2019,3,125.38
Nebraska,2019,4,126.16
Nebraska,2019,5,126.16
Nebraska,2019,6,126.16
Nebraska,2019,7,128.15
Nebraska,2019,8,128.15
Nebraska,2019,9,128.15
Nebraska,2019,10,130.6
Nebraska,2019,11,130.6
Nebraska,2019,12,130.6
Nebraska,2020,1,126.91
Nebraska,2020,2,126.91
Nebraska,2020,3,126.91
Nebraska,2020,4,119.69
Nebraska,2020,5,119.69
Nebraska,2020,6,119.69
Nebraska,2020,7,128.86
Nebraska,2020,8,128.86
Nebraska,2020,9,128.86
Nebraska,2020,10,131.39
Nebraska,2020,11,131.39
Nebraska,2020,12,131.39
Nebraska,2021,1,133.23
Nebraska,2021,2,133.23
Nebraska,2021,3,133.23
Nebraska,2021,4,135.82
Nebraska,2021,5,135.82
Nebraska,2021,6,135.82
Nebraska,2021,7,135.81
Nebraska,2021,8,135.81
Nebraska,2021,9,135.81
Nebraska,2021,10,135.81
Nebraska,2021,11,135.81
Nebraska,2021,12,135.81
Nebraska,2022,1,139.19
Nebraska,2022,2,139.19
Nebraska,2022,3,139.19
Nebraska,2022,4,139.11
Nebraska,2022,5,139.11
Nebraska,2022,6,139.11
Nebraska,2022,7,141.01
Nebraska,2022,8,141.01
Nebraska,2022,9,141.01
Nebraska,2022,10,140.2
Nebraska,2022,11,140.2
Nebraska,2022,12,140.2
Nebraska,2023,1,146.25
Nebraska,2023,2,146.25
Nebraska,2023,3,146.25
Nebraska,2023,4,146.41
Nebraska,2023,5,146.41
Nebraska,2023,6,146.41
Nebraska,2023,7,147.29
Nebraska,2023,8,147.29
Nebraska,2023,9,147.29
Nebraska,2023,10,148.63
Nebraska,2023,11,148.63
Nebraska,2023,12,148.63
Nebraska,2024,1,147.2
Nebraska,2024,2,147.2
Nebraska,2024,3,147.2
Nebraska,2024,4,148.61
Nebraska,2024,5,148.61
Nebraska,2024,6,148.61
Nebraska,2024,7,148.19
Nebraska,2024,8,148.19
Nebraska,2024,9,148.19
Nebraska,2024,10,148.41
Nebraska,2024,11,148.41
Nebraska,2024,12,148.41
Nevada,2015,1,148.41
Nevada,2015,2,148.41
Nevada,2015,3,148.41
Nevada,2015,4,150.69
Nevada,2015,5,150.69
Nevada,2015,6,150.69
Nevada,2015,7,151.74
Nevada,2015,8,151.74
Nevada,2015,9,151.74
Nevada,2015,10,153.37
Nevada,2015,11,153.37
Nevada,2015,12,153.37
Nevada,2016,1,153.21
Nevada,2016,2,153.21
Nevada,2016,3,153.21
Nevada,2016,4,154.22
Nevada,2016,5,154.22
Nevada,2016,6,154.22
Nevada,2016,7,158.27
Nevada,2016,8,158.27
Nevada,2016,9,158.27
Nevada,2016,10,158.33
Nevada,2016,11,158.33
Nevada,2016,12,158.33
Nevada,2017,1,161.42
Nevada,2017,2,161.42
Nevada,2017,3,161.42
Nevada,2017,4,162.57
Nevada,2017,5,162.57
Nevada,2017,6,162.57
Nevada,2017,7,164.74
Nevada,2017,8,164.74
Nevada,2017,9,164.74
Nevada,2017,10,164.07
Nevada,2017,11,164.07
Nevada,2017,12,164.07
Nevada,2018,1,167.52
Nevada,2018,2,167.52
Nevada,2018,3,167.52
Nevada,2018,4,167.93
Nevada,2018,5,167.93
Nevada,2018,6,167.93
Nevada,2018,7,168.47
Nevada,2018,8,168.47
Nevada,2018,9,168.47
Nevada,2018,10,170.64
Nevada,2018,11,170.64
Nevada,2018,12,170.64
Nevada,2019,1,173.53
Nevada,2019,2,173.53
Nevada,2019,3,173.53
Nevada,2019,4,174.57
Nevada,2019,5,174.57
Nevada,2019,6,174.57
Nevada,2019,7,176.93
Nevada,2019,8,176.93
Nevada,2019,9,176.93
Nevada,2019,10,179.1
Nevada,2019,11,179.1
Nevada,2019,12,179.1
Nevada,2020,1,176.89
Nevada,2020,2,176.89
Nevada,2020,3,176.89
Nevada,2020,4,149.94
Nevada,2020,5,149.94
Nevada,2020,6,149.94
Nevada,2020,7,167.21
Nevada,2020,8,167.21
Nevada,2020,9,167.21
Nevada,2020,10,169.66
Nevada,2020,11,169.66
Nevada,2020,12,169.66
Nevada,2021,1,173.35
Nevada,2021,2,173.35
Nevada,2021,3,173.35
Nevada,2021,4,181.52
Nevada,2021,5,181.52
Nevada,2021,6,181.52
Nevada,2021,7,186.4
Nevada,2021,8,186.4
Nevada,2021,9,186.4
Nevada,2021,10,189.21
Nevada,2021,11,189.21
Nevada,2021,12,189.21
Nevada,2022,1,190.6
Nevada,2022,2,190.6
Nevada,2022,3,190.6
Nevada,2022,4,194.87
Nevada,2022,5,194.87
Nevada,2022,6,194.87
Nevada,2022,7,195.61
Nevada,2022,8,195.61
Nevada,2022,9,195.61
Nevada,2022,10,196.78
Nevada,2022,11,196.78
Nevada,2022,12,196.78
Nevada,2023,1,198.46
Nevada,2023,2,198.46
Nevada,2023,3,198.46
Nevada,2023,4,199.73
Nevada,2023,5,199.73
Nevada,2023,6,199.73
Nevada,2023,7,202.43
Nevada,2023,8,202.43
Nevada,2023,9,202.43
Nevada,2023,10,204.02
Nevada,2023,11,204.02
Nevada,2023,12,204.02
Nevada,2024,1,205.49
Nevada,2024,2,205.49
Nevada,2024,3,205.49
Nevada,2024,4,206.3
Nevada,2024,5,206.3
Nevada,2024,6,206.3
Nevada,2024,7,208.01
Nevada,2024,8,208.01
Nevada,2024,9,208.01
Nevada,2024,10,209.61
Nevada,2024,11,209.61
Nevada,2024,12,209.61
New Hampshire,2015,1,77.65
New Hampshire,2015,2,77.65
New Hampshire,2015,3,77.65
New Hampshire,2015,4,79.13
New Hampshire,2015,5,79.13
New Hampshire,2015,6,79.13
New Hampshire,2015,7,79.41
New Hampshire,2015,8,79.41
New Hampshire,2015,9,79.41
New Hampshire,2015,10,81.1
New Hampshire,2015,11,81.1
New Hampshire,2015,12,81.1
New Hampshire,2016,1,80.19
New Hampshire,2016,2,80.19
New Hampshire,2016,3,80.19
New Hampshire,2016,4,80.73
New Hampshire,2016,5,80.73
New Hampshire,2016,6,80.73
New Hampshire,2016,7,81.28
New Hampshire,2016,8,81.28
New Hampshire,2016,9,81.28
New Hampshire,2016,10,80.75
New Hampshire,2016,11,80.75
New Hampshire,2016,12,80.75
New Hampshire,2017,1,80.63
New Hampshire,2017,2,80.63
New Hampshire,2017,3,80.63
New Hampshire,2017,4,80.57
New Hampshire,2017,5,80.57
New Hampshire,2017,6,80.57
New Hampshire,2017,7,81.88
New Hampshire,2017,8,81.88
New Hampshire,2017,9,81.88
New Hampshire,2017,10,81.64
New Hampshire,2017,11,81.64
New Hampshire,2017,12,81.64
New Hampshire,2018,1,82.41
New Hampshire,2018,2,82.41
New Hampshire,2018,3,82.41
New Hampshire,2018,4,82.14
New Hampshire,2018,5,82.14
New Hampshire,2018,6,82.14
New Hampshire,2018,7,82.37
New Hampshire,2018,8,82.37
New Hampshire,2018,9,82.37
New Hampshire,2018,10,82.16
New Hampshire,2018,11,82.16
New Hampshire,2018,12,82.16
New Hampshire,2019,1,84.35
New Hampshire,2019,2,84.35
New Hampshire,2019,3,84.35
New Hampshire,2019,4,84.18
New Hampshire,2019,5,84.18
New Hampshire,2019,6,84.18
New Hampshire,2019,7,84.69
New Hampshire,2019,8,84.69
New Hampshire,2019,9,84.69
New Hampshire,2019,10,84.54
New Hampshire,2019,11,84.54
New Hampshire,2019,12,84.54
New Hampshire,2020,1,85.52
New Hampshire,2020,2,85.52
New Hampshire,2020,3,85.52
New Hampshire,2020,4,77.59
New Hampshire,2020,5,77.59
New Hampshire,2020,6,77.59
New Hampshire,2020,7,84.96
New Hampshire,2020,8,84.96
New Hampshire,2020,9,84.96
New Hampshire,2020,10,86.65
New Hampshire,2020,11,86.65
New Hampshire,2020,12,86.65
New Hampshire,2021,1,86.14
New Hampshire,2021,2,86.14
New Hampshire,2021,3,86.14
New Hampshire,2021,4,90.59
New Hampshire,2021,5,90.59
New Hampshire,2021,6,90.59
New Hampshire,2021,7,91.14
New Hampshire,2021,8,91.14
New Hampshire,2021,9,91.14
New Hampshire,2021,10,93.32
New Hampshire,2021,11,93.32
New Hampshire,2021,12,93.32
New Hampshire,2022,1,90.29
New Hampshire,2022,2,90.29
New Hampshire,2022,3,90.29
New Hampshire,2022,4,91.67
New Hampshire,2022,5,91.67
New Hampshire,2022,6,91.67
New Hampshire,2022,7,92.26
New Hampshire,2022,8,92.26
New Hampshire,2022,9,92.26
New Hampshire,2022,10,92.58
New Hampshire,2022,11,92.58
New Hampshire,2022,12,92.58
New Hampshire,2023,1,92.69
New Hampshire,2023,2,92.69
New Hampshire,2023,3,92.69
New Hampshire,2023,4,93.23
New Hampshire,2023,5,93.23
New Hampshire,2023,6,93.23
New Hampshire,2023,7,93.93
New Hampshire,2023,8,93.93
New Hampshire,2023,9,93.93
New Hampshire,2023,10,94.73
New Hampshire,2023,11,94.73
New Hampshire,2023,12,94.73
New Hampshire,2024,1,94.42
New Hampshire,2024,2,94.42
New Hampshire,2024,3,94.42
New Hampshire,2024,4,94.93
New Hampshire,2024,5,94.93
New Hampshire,2024,6,94.93
New Hampshire,2024,7,95.04
New Hampshire,2024,8,95.04
New Hampshire,2024,9,95.04
New Hampshire,2024,10,95.31
New Hampshire,2024,11,95.31
New Hampshire,2024,12,95.31
New Jersey,2015,1,578.17
New Jersey,2015,2,578.17
New Jersey,2015,3,578.17
New Jersey,2015,4,582.41
New Jersey,2015,5,582.41
New Jersey,2015,6,582.41
New Jersey,2015,7,583.17
New Jersey,2015,8,583.17
New Jersey,2015,9,583.17
New Jersey,2015,10,581.91
New Jersey,2015,11,581.91
New Jersey,2015,12,581.91
New Jersey,2016,1,586.46
New Jersey,2016,2,586.46
New Jersey,2016,3,586.46
New Jersey,2016,4,585.58
New Jersey,2016,5,585.58
New Jersey,2016,6,585.58
New Jersey,2016,7,587.74
New Jersey,2016,8,587.74
New Jersey,2016,9,587.74
New Jersey,2016,10,588.42
New Jersey,2016,11,588.42
New Jersey,2016,12,588.42
New Jersey,2017,1,585.06
New Jersey,2017,2,585.06
New Jersey,2017,3,585.06
New Jersey,2017,4,588.17
New Jersey,2017,5,588.17
New Jersey,2017,6,588.17
New Jersey,2017,7,591.72
New Jersey,2017,8,591.72
New Jersey,2017,9,591.72
New Jersey,2017,10,595.4
New Jersey,2017,11,595.4
New Jersey,2017,12,595.4
New Jersey,2018,1,602.64
New Jersey,2018,2,602.64
New Jersey,2018,3,602.64
New Jersey,2018,4,604.53
New Jersey,2018,5,604.53
New Jersey,2018,6,604.53
New Jersey,2018,7,608.6
New Jersey,2018,8,608.6
New Jersey,2018,9,608.6
New Jersey,2018,10,611.8
New Jersey,2018,11,611.8
New Jersey,2018,12,611.8
New Jersey,2019,1,613.57
New Jersey,2019,2,613.57
New Jersey,2019,3,613.57
New Jersey,2019,4,615.76
New Jersey,2019,5,615.76
New Jersey,2019,6,615.76
New Jersey,2019,7,621.66
New Jersey,2019,8,621.66
New Jersey,2019,9,621.66
New Jersey,2019,10,623.77
New Jersey,2019,11,623.77
New Jersey,2019,12,623.77
New Jersey,2020,1,620.69
New Jersey,2020,2,620.69
New Jersey,2020,3,620.69
New Jersey,2020,4,555.84
New Jersey,2020,5,555.84
New Jersey,2020,6,555.84
New Jersey,2020,7,604.97
New Jersey,2020,8,604.97
New Jersey,2020,9,604.97
New Jersey,2020,10,612.42
New Jersey,2020,11,612.42
New Jersey,2020,12,612.42
New Jersey,2021,1,622.42
New Jersey,2021,2,622.42
New Jersey,2021,3,622.42
New Jersey,2021,4,623.92
New Jersey,2021,5,623.92
New Jersey,2021,6,623.92
New Jersey,2021,7,631.95
New Jersey,2021,8,631.95
New Jersey,2021,9,631.95
New Jersey,2021,10,646.34
New Jersey,2021,11,646.34
New Jersey,2021,12,646.34
New Jersey,2022,1,642.8
New Jersey,2022,2,642.8
New Jersey,2022,3,642.8
New Jersey,2022,4,647.38
New Jersey,2022,5,647.38
New Jersey,2022,6,647.38
New Jersey,2022,7,650.54
New Jersey,2022,8,650.54
New Jersey,2022,9,650.54
New Jersey,2022,10,653.33
New Jersey,2022,11,653.33
New Jersey,2022,12,653.33
New Jersey,2023,1,655.46
New Jersey,2023,2,655.46
New Jersey,2023,3,655.46
New Jersey,2023,4,657.09
New Jersey,2023,5,657.09
New Jersey,2023,6,657.09
New Jersey,2023,7,666.06
New Jersey,2023,8,666.06
New Jersey,2023,9,666.06
New Jersey,2023,10,670.67
New Jersey,2023,11,670.67
New Jersey,2023,12,670.67
New Jersey,2024,1,670.6
New Jersey,2024,2,670.6
New Jersey,2024,3,670.6
New Jersey,2024,4,674.3
New Jersey,2024,5,674.3
New Jersey,2024,6,674.3
New Jersey,2024,7,678.14
New Jersey,2024,8,678.14
New Jersey,2024,9,678.14
New Jersey,2024,10,680.55
New Jersey,2024,11,680.55
New Jersey,2024,12,680.55
New Mexico,2015,1,93.99
New Mexico,2015,2,93.99
New Mexico,2015,3,93.99
New Mexico,2015,4,93.48
New Mexico,2015,5,93.48
New Mexico,2015,6,93.48
New Mexico,2015,7,93.44
New Mexico,2015,8,93.44
New Mexico,2015,9,93.44
New Mexico,2015,10,93.11
New Mexico,2015,11,93.11
New Mexico,2015,12,93.11
New Mexico,2016,1,93.29
New Mexico,2016,2,93.29
New Mexico,2016,3,93.29
New Mexico,2016,4,93.21
New Mexico,2016,5,93.21
New Mexico,2016,6,93.21
New Mexico,2016,7,92.74
New Mexico,2016,8,92.74
New Mexico,2016,9,92.74
New Mexico,2016,10,92.93
New Mexico,2016,11,92.93
New Mexico,2016,12,92.93
New Mexico,2017,1,92.54
New Mexico,2017,2,92.54
New Mexico,2017,3,92.54
New Mexico,2017,4,92.94
New Mexico,2017,5,92.94
New Mexico,2017,6,92.94
New Mexico,2017,7,93.51
New Mexico,2017,8,93.51
New Mexico,2017,9,93.51
New Mexico,2017,10,93.86
New Mexico,2017,11,93.86
New Mexico,2017,12,93.86
New Mexico,2018,1,94.89
New Mexico,2018,2,94.89
New Mexico,2018,3,94.89
New Mexico,2018,4,96.01
New Mexico,2018,5,96.01
New Mexico,2018,6,96.01
New Mexico,2018,7,96.38
New Mexico,2018,8,96.38
New Mexico,2018,9,96.38
New Mexico,2018,10,97.03
New Mexico,2018,11,97.03
New Mexico,2018,12,97.03
New Mexico,2019,1,98.03
New Mexico,2019,2,98.03
New Mexico,2019,3,98.03
New Mexico,2019,4,99.65
New Mexico,2019,5,99.65
New Mexico,2019,6,99.65
New Mexico,2019,7,101.76
New Mexico,2019,8,101.76
New Mexico,2019,9,101.76
New Mexico,2019,10,101.93
New Mexico,2019,11,101.93
New Mexico,2019,12,101.93
New Mexico,2020,1,101.47
New Mexico,2020,2,101.47
New Mexico,2020,3,101.47
New Mexico,2020,4,93.2
New Mexico,2020,5,93.2
New Mexico,2020,6,93.2
New Mexico,2020,7,98.47
New Mexico,2020,8,98.47
New Mexico,2020,9,98.47
New Mexico,2020,10,98.88
New Mexico,2020,11,98.88
New Mexico,2020,12,98.88
New Mexico,2021,1,100.36
New Mexico,2021,2,100.36
New Mexico,2021,3,100.36
New Mexico,2021,4,100.73
New Mexico,2021,5,100.73
New Mexico,2021,6,100.73
New Mexico,2021,7,101.96
New Mexico,2021,8,101.96
New Mexico,2021,9,101.96
New Mexico,2021,10,102.95
New Mexico,2021,11,102.95
New Mexico,2021,12,102.95
New Mexico,2022,1,102.53
New Mexico,2022,2,102.53
New Mexico,2022,3,102.53
New Mexico,2022,4,102.08
New Mexico,2022,5,102.08
New Mexico,2022,6,102.08
New Mexico,2022,7,104.78
New Mexico,2022,8,104.78
New Mexico,2022,9,104.78
New Mexico,2022,10,107.45
New Mexico,2022,11,107.45
New Mexico,2022,12,107.45
New Mexico,2023,1,110.09
New Mexico,2023,2,110.09
New Mexico,2023,3,110.09
New Mexico,2023,4,113.86
New Mexico,2023,5,113.86
New Mexico,2023,6,113.86
New Mexico,2023,7,115.01
New Mexico,2023,8,115.01
New Mexico,2023,9,115.01
New Mexico,2023,10,117.28
New Mexico,2023,11,117.28
New Mexico,2023,12,117.28
New Mexico,2024,1,116.93
New Mexico,2024,2,116.93
New Mexico,2024,3,116.93
New Mexico,2024,4,118.78
New Mexico,2024,5,118.78
New Mexico,2024,6,118.78
New Mexico,2024,7,119.85
New Mexico,2024,8,119.85
New Mexico,2024,9,119.85
New Mexico,2024,10,120.61
New Mexico,2024,11,120.61
New Mexico,2024,12,120.61
New York,2015,1,1555.23
New York,2015,2,1555.23
New York,2015,3,1555.23
New York,2015,4,1574.21
New York,2015,5,1574.21
New York,2015,6,1574.21
New York,2015,7,1575.76
New York,2015,8,1575.76
New York,2015,9,1575.76
New York,2015,10,1558.14
New York,2015,11,1558.14
New York,2015,12,1558.14
New York,2016,1,1590.08
New York,2016,2,1590.08
New York,2016,3,1590.08
New York,2016,4,1592.97
New York,2016,5,1592.97
New York,2016,6,1592.97
New York,2016,7,1584.14
New York,2016,8,1584.14
New York,2016,9,1584.14
New York,2016,10,1595.08
New York,2016,11,1595.08
New York,2016,12,1595.08
New York,2017,1,1615.88
New York,2017,2,1615.88
New York,2017,3,1615.88
New York,2017,4,1610.48
New York,2017,5,1610.48
New York,2017,6,1610.48
New York,2017,7,1621.58
New York,2017,8,1621.58
New York,2017,9,1621.58
New York,2017,10,1651.25
New York,2017,11,1651.25
New York,2017,12,1651.25
New York,2018,1,1657.13
New York,2018,2,1657.13
New York,2018,3,1657.13
New York,2018,4,1667.07
New York,2018,5,1667.07
New York,2018,6,1667.07
New York,2018,7,1674.7
New York,2018,8,1674.7
New York,2018,9,1674.7
New York,2018,10,1661.85
New York,2018,11,1661.85
New York,2018,12,1661.85
New York,2019,1,1684.0
New York,2019,2,1684.0
New York,2019,3,1684.0
New York,2019,4,1703.06
New York,2019,5,1703.06
New York,2019,6,1703.06
New York,2019,7,1708.09
New York,2019,8,1708.09
New York,2019,9,1708.09
New York,2019,10,1722.3
New York,2019,11,1722.3
New York,2019,12,1722.3
New York,2020,1,1717.09
New York,2020,2,1717.09
New York,2020,3,1717.09
New York,2020,4,1568.91
New York,2020,5,1568.91
New York,2020,6,1568.91
New York,2020,7,1681.12
New York,2020,8,1681.12
New York,2020,9,1681.12
New York,2020,10,1701.81
New York,2020,11,1701.81
New York,2020,12,1701.81
New York,2021,1,1701.53
New York,2021,2,1701.53
New York,2021,3,1701.53
New York,2021,4,1737.09
New York,2021,5,1737.09
New York,2021,6,1737.09
New York,2021,7,1757.03
New York,2021,8,1757.03
New York,2021,9,1757.03
New York,2021,10,1806.55
New York,2021,11,1806.55
New York,2021,12,1806.55
New York,2022,1,1790.69
New York,2022,2,1790.69
New York,2022,3,1790.69
New York,2022,4,1772.22
New York,2022,5,1772.22
New York,2022,6,1772.22
New York,2022,7,1781.59
New York,2022,8,1781.59
New York,2022,9,1781.59
New York,2022,10,1781.72
New York,2022,11,1781.72
New York,2022,12,1781.72
New York,2023,1,1780.59
New York,2023,2,1780.59
New York,2023,3,1780.59
New York,2023,4,1783.26
New York,2023,5,1783.26
New York,2023,6,1783.26
New York,2023,7,1805.58
New York,2023,8,1805.58
New York,2023,9,1805.58
New York,2023,10,1804.11
New York,2023,11,1804.11
New York,2023,12,1804.11
New York,2024,1,1810.92
New York,2024,2,1810.92
New York,2024,3,1810.92
New York,2024,4,1837.21
New York,2024,5,1837.21
New York,2024,6,1837.21
New York,2024,7,1852.49
New York,2024,8,1852.49
New York,2024,9,1852.49
New York,2024,10,1859.62
New York,2024,11,1859.62
New York,2024,12,1859.62
North Carolina,2015,1,522.76
North Carolina,2015,2,522.76
North Carolina,2015,3,522.76
North Carolina,2015,4,525.19
North Carolina,2015,5,525.19
North Carolina,2015,6,525.19
North Carolina,2015,7,526.39
North Carolina,2015,8,526.39
North Carolina,2015,9,526.39
North Carolina,2015,10,526.58
North Carolina,2015,11,526.58
North Carolina,2015,12,526.58
North Carolina,2016,1,533.36
North Carolina,2016,2,533.36
North Carolina,2016,3,533.36
North Carolina,2016,4,532.59
North Carolina,2016,5,532.59
North Carolina,2016,6,532.59
North Carolina,2016,7,536.86
North Carolina,2016,8,536.86
North Carolina,2016,9,536.86
North Carolina,2016,10,542.43
North Carolina,2016,11,542.43
North Carolina,2016,12,542.43
North Carolina,2017,1,544.01
North Carolina,2017,2,544.01
North Carolina,2017,3,544.01
North Carolina,2017,4,544.15
North Carolina,2017,5,544.15
North Carolina,2017,6,544.15
North Carolina,2017,7,546.26
North Carolina,2017,8,546.26
North Carolina,2017,9,546.26
North Carolina,2017,10,552.82
North Carolina,2017,11,552.82
North Carolina,2017,12,552.82
North Carolina,2018,1,553.01
North Carolina,2018,2,553.01
North Carolina,2018,3,553.01
North Carolina,2018,4,557.12
North Carolina,2018,5,557.12
North Carolina,2018,6,557.12
North Carolina,2018,7,556.83
North Carolina,2018,8,556.83
North Carolina,2018,9,556.83
North Carolina,2018,10,559.33
North Carolina,2018,11,559.33
North Carolina,2018,12,559.33
North Carolina,2019,1,561.12
North Carolina,2019,2,561.12
North Carolina,2019,3,561.12
North Carolina,2019,4,564.03
North Carolina,2019,5,564.03
North Carolina,2019,6,564.03
North Carolina,2019,7,570.49
North Carolina,2019,8,570.49
North Carolina,2019,9,570.49
North Carolina,2019,10,576.27
North Carolina,2019,11,576.27
North Carolina,2019,12,576.27
North Carolina,2020,1,572.53
North Carolina,2020,2,572.53
North Carolina,2020,3,572.53
North Carolina,2020,4,531.38
North Carolina,2020,5,531.38
North Carolina,2020,6,531.38
North Carolina,2020,7,574.37
North Carolina,2020,8,574.37
North Carolina,2020,9,574.37
North Carolina,2020,10,578.84
North Carolina,2020,11,578.84
North Carolina,2020,12,578.84
North Carolina,2021,1,587.21
North Carolina,2021,2,587.21
North Carolina,2021,3,587.21
North Carolina,2021,4,596.72
North Carolina,2021,5,596.72
North Carolina,2021,6,596.72
North Carolina,2021,7,600.81
North Carolina,2021,8,600.81
North Carolina,2021,9,600.81
North Carolina,2021,10,612.43
North Carolina,2021,11,612.43
North Carolina,2021,12,612.43
North Carolina,2022,1,617.82
North Carolina,2022,2,617.82
North Carolina,2022,3,617.82
North Carolina,2022,4,616.18
North Carolina,2022,5,616.18
North Carolina,2022,6,616.18
North Carolina,2022,7,619.95
North Carolina,2022,8,619.95
North Carolina,2022,9,619.95
North Carolina,2022,10,628.71
North Carolina,2022,11,628.71
North Carolina,2022,12,628.71
North Carolina,2023,1,636.6
North Carolina,2023,2,636.6
North Carolina,2023,3,636.6
North Carolina,2023,4,636.04
North Carolina,2023,5,636.04
North Carolina,2023,6,636.04
North Carolina,2023,7,646.4
North Carolina,2023,8,646.4
North Carolina,2023,9,646.4
North Carolina,2023,10,653.14
North Carolina,2023,11,653.14
North Carolina,2023,12,653.14
North Carolina,2024,1,654.8
North Carolina,2024,2,654.8
North Carolina,2024,3,654.8
North Carolina,2024,4,661.17
North Carolina,2024,5,661.17
North Carolina,2024,6,661.17
North Carolina,2024,7,667.95
North Carolina,2024,8,667.95
North Carolina,2024,9,667.95
North Carolina,2024,10,672.6
North Carolina,2024,11,672.6
North Carolina,2024,12,672.6
North Dakota,2015,1,61.26
North Dakota,2015,2,61.26
North Dakota,2015,3,61.26
North Dakota,2015,4,58.67
North Dakota,2015,5,58.67
North Dakota,2015,6,58.67
North Dakota,2015,7,57.69
North Dakota,2015,8,57.69
North Dakota,2015,9,57.69
North Dakota,2015,10,57.16
North Dakota,2015,11,57.16
North Dakota,2015,12,57.16
North Dakota,2016,1,55.68
North Dakota,2016,2,55.68
North Dakota,2016,3,55.68
North Dakota,2016,4,54.12
North Dakota,2016,5,54.12
North Dakota,2016,6,54.12
North Dakota,2016,7,54.53
North Dakota,2016,8,54.53
North Dakota,2016,9,54.53
North Dakota,2016,10,54.7
North Dakota,2016,11,54.7
North Dakota,2016,12,54.7
North Dakota,2017,1,55.45
North Dakota,2017,2,55.45
North Dakota,2017,3,55.45
North Dakota,2017,4,56.94
North Dakota,2017,5,56.94
North Dakota,2017,6,56.94
North Dakota,2017,7,56.87
North Dakota,2017,8,56.87
North Dakota,2017,9,56.87
North Dakota,2017,10,56.86
North Dakota,2017,11,56.86
North Dakota,2017,12,56.86
North Dakota,2018,1,57.83
North Dakota,2018,2,57.83
North Dakota,2018,3,57.83
North Dakota,2018,4,58.56
North Dakota,2018,5,58.56
North Dakota,2018,6,58.56
North Dakota,2018,7,59.03
North Dakota,2018,8,59.03
North Dakota,2018,9,59.03
North Dakota,2018,10,58.66
North Dakota,2018,11,58.66
North Dakota,2018,12,58.66
North Dakota,2019,1,59.16
North Dakota,2019,2,59.16
North Dakota,2019,3,59.16
North Dakota,2019,4,59.58
North Dakota,2019,5,59.58
North Dakota,2019,6,59.58
North Dakota,2019,7,59.81
North Dakota,2019,8,59.81
North Dakota,2019,9,59.81
North Dakota,2019,10,59.09
North Dakota,2019,11,59.09
North Dakota,2019,12,59.09
North Dakota,2020,1,58.84
North Dakota,2020,2,58.84
North Dakota,2020,3,58.84
North Dakota,2020,4,54.64
